id,Item_Outlet_Sales
0,1693.8203024909844
1,1330.8024350862802
2,580.9277581185081
3,2354.5938399723104
4,5284.920164345005
5,1715.700844273342
6,634.0326780937903
7,2004.7010737705582
8,1401.1675640741232
9,2793.0159429795717
10,1762.3627488633058
11,1291.285913826256
12,582.8937909550546
13,1870.138910403447
14,782.0064932215639
15,2114.8746720514146
16,2969.449941557249
17,2636.5222901116867
18,2701.057446169644
19,503.4426100487026
20,2533.884441764216
21,3351.522397100554
22,782.1232721002173
23,404.9276410539387
24,2695.6171741296585
25,591.3618340830521
26,783.0328251802437
27,2394.9048729748665
28,3369.033599746309
29,1742.6080361578856
30,65.79312327838443
31,2757.8458589223196
32,617.370477965331
33,5080.899749262159
34,2406.591820445812
35,4924.283034075474
36,2007.9939600150456
37,284.6152369033507
38,2932.7245894968705
39,2495.2400670590137
40,1822.7640673495466
41,289.5159694640438
42,2588.6100205607095
43,1853.3712640486408
44,557.8447836518237
45,1658.6376403607214
46,105.80239406635155
47,2695.0411322918944
48,3555.461662326993
49,1925.1679652382268
50,938.2210905680438
51,1625.745443281511
52,2686.4600937383357
53,1895.7713406270793
54,4515.911394974932
55,2845.042597328785
56,2623.5734921869694
57,690.9298927058994
58,680.1112247573501
59,1362.0304947250643
60,2107.844615134724
61,3157.539364861638
62,3288.5150265849543
63,1437.5913451175795
64,2059.468824894827
65,2292.166245545195
66,2479.5449674151732
67,3675.528581893322
68,2654.3199025493363
69,3116.4126062984087
70,2695.6248520086883
71,2734.4202225664294
72,1641.6246363241726
73,3479.2328744311767
74,3566.8924712582466
75,2541.5716014309633
76,351.1682257542434
77,2064.3839941470237
78,628.5416188495149
79,2052.110457127468
80,2136.267848946687
81,1328.1987854985878
82,1401.5324358646726
83,2828.072835136917
84,2609.5321065761727
85,1717.9606400562593
86,3244.7134368509824
87,3177.8167693108926
88,755.8368720936676
89,609.3461226670036
90,2434.4780481700795
91,5140.52273501548
92,2737.034010333099
93,1303.501983378827
94,1834.6287262343703
95,783.5175757327252
96,2100.302944639948
97,1817.6016819759998
98,2687.1436169087883
99,1167.4159882508281
100,1864.9164559373176
101,1445.5621410380966
102,2536.55492717566
103,1865.7264046859877
104,490.395788701881
105,5501.7918305703315
106,651.7005539823808
107,822.5260629859217
108,1287.9068516485204
109,3276.0822818246834
110,419.413592023252
111,2870.8709093851944
112,156.3249546284817
113,5220.3100400050735
114,1441.3990780027357
115,2752.850042013193
116,893.785701237508
117,1343.778358736322
118,1448.4400569024879
119,1693.3119516243496
120,4135.08231601843
121,734.1415708995683
122,1296.2583974639874
123,1347.6092689840107
124,2890.5862853122717
125,4302.908695364549
126,1802.4877741453524
127,610.523700941543
128,1475.7520801774904
129,1662.646860834268
130,2328.562466628919
131,1692.3611096231568
132,1705.8861820572674
133,228.56065439470854
134,1263.118987480117
135,404.85883147177196
136,600.9544678019365
137,1041.6556594042304
138,267.653621402741
139,2062.244202959258
140,460.75668475364114
141,747.7894249438932
142,1449.4452550788947
143,1977.5266870007401
144,1400.6206293265725
145,1920.155905959445
146,2150.959221186111
147,4513.21505514467
148,1627.571727153299
149,1356.495555817035
150,1798.7294204926764
151,3398.086260063124
152,458.48705153423043
153,3725.817518094991
154,2156.857006676115
155,1911.4588419583981
156,621.527296831473
157,1012.412648970889
158,1234.7114515945445
159,923.0157267464219
160,2410.2894350825086
161,2678.213505865526
162,3233.1161605107477
163,2648.8774531628924
164,1042.4994017553022
165,279.0573871353481
166,2220.4564080789632
167,2563.5709542416503
168,2086.381648128253
169,492.9451298339379
170,2826.59660306504
171,2456.9680841136123
172,273.67401833405324
173,61.90233042211548
174,2105.044943715491
175,2959.404002699198
176,3112.4777157007215
177,4197.407127740089
178,1229.3935056763787
179,5337.440468448836
180,1545.139642550388
181,2765.8695145617958
182,3468.318641247889
